82,29,2,0,0,0,0,0,47,20,22,8,16,0,0,1,129,49,24,8,16,0,0,1,4,23,5,9,0,0,0,0,1,2,6,7,23,2,1,0,5,25,11,16,23,2,1,0,88,25,3,0,0,0,0,0,33,16,26,35,6,1,0,0,121,41,29,35,6,1,0,0,85,29,4,0,0,0,0,0,35,20,24,21,19,0,0,0,120,49,28,21,19,0,0,0,text
73,62,23,0,0,0,0,0,77,51,10,5,16,0,0,0,150,113,33,5,16,0,0,0,1,7,8,6,11,0,0,0,0,0,5,8,15,6,0,0,1,7,13,14,26,6,0,0,85,68,17,0,0,0,0,0,70,45,25,30,0,0,1,0,155,113,42,30,0,0,1,0,74,72,19,0,0,0,0,0,62,46,30,23,4,1,0,0,136,118,49,23,4,1,0,0,text
23,7,1,0,0,0,0,0,2,4,8,2,8,3,4,1,25,11,9,2,8,3,4,1,23,10,0,0,0,0,0,0,1,1,7,5,14,2,2,2,24,11,7,5,14,2,2,2,38,3,0,0,0,0,0,0,2,6,10,7,9,6,2,0,40,9,10,7,9,6,2,0,34,4,0,0,0,0,0,0,1,1,5,7,16,7,2,0,35,5,5,7,16,7,2,0,math
88,27,18,0,0,0,0,0,38,39,35,16,4,0,1,1,126,66,53,16,4,0,1,1,2,23,7,1,7,0,0,0,2,3,6,10,13,7,0,0,4,26,13,11,20,7,0,0,92,34,14,0,0,0,0,0,29,35,36,40,0,1,0,0,121,69,50,40,0,1,0,0,100,28,15,0,0,0,0,0,32,26,45,38,3,0,0,0,132,54,60,38,3,0,0,0,text
94,24,8,0,0,0,0,0,32,32,30,18,13,0,1,0,126,56,38,18,13,0,1,0,4,17,11,5,2,0,0,0,0,1,8,18,4,6,2,0,4,18,19,23,6,6,2,0,91,29,8,0,0,0,0,0,28,28,44,15,11,0,1,0,119,57,52,15,11,0,1,0,96,30,5,0,0,0,0,0,31,31,34,15,20,0,0,0,127,61,39,15,20,0,0,0,text
22,4,0,0,0,0,0,0,2,2,2,1,16,1,2,1,24,6,2,1,16,1,2,1,10,6,1,0,0,0,0,0,0,4,1,5,3,3,1,1,10,10,2,5,3,3,1,1,29,1,0,0,0,0,0,0,2,0,2,8,10,3,5,1,31,1,2,8,10,3,5,1,28,1,0,0,0,0,0,0,4,1,5,8,5,3,2,2,32,2,5,8,5,3,2,2,math
54,8,0,0,0,0,0,0,1,19,17,4,20,0,1,1,55,27,17,4,20,0,1,1,2,9,5,2,0,0,0,0,0,1,3,1,7,2,4,1,2,10,8,3,7,2,4,1,53,7,0,0,0,0,0,0,1,14,17,20,7,1,0,1,54,21,17,20,7,1,0,1,58,6,0,0,0,0,0,0,1,21,13,6,22,0,1,1,59,27,13,6,22,0,1,1,math
55,21,0,0,0,0,0,0,11,21,19,12,7,5,1,1,66,42,19,12,7,5,1,1,30,17,5,0,0,0,0,0,4,13,7,8,13,5,3,0,34,30,12,8,13,5,3,0,61,17,1,0,0,0,0,0,11,6,18,20,25,0,0,0,72,23,19,20,25,0,0,0,59,19,0,0,0,0,0,0,8,13,15,24,15,3,1,0,67,32,15,24,15,3,1,0,text
88,23,0,0,0,0,0,0,23,38,26,14,8,1,1,1,111,61,26,14,8,1,1,1,11,14,5,4,1,0,0,0,1,1,9,3,13,7,2,0,12,15,14,7,14,7,2,0,90,21,1,0,0,0,0,0,20,29,20,37,6,1,0,0,110,50,21,37,6,1,0,0,99,19,0,0,0,0,0,0,22,33,19,34,10,0,1,0,121,52,19,34,10,0,1,0,text
43,36,6,0,0,0,0,0,23,32,11,6,10,3,0,1,66,68,17,6,10,3,0,1,29,15,10,5,0,0,0,0,2,14,11,12,17,3,1,0,31,29,21,17,17,3,1,0,63,32,4,0,0,0,0,0,19,30,12,19,18,1,1,0,82,62,16,19,18,1,1,0,56,39,3,0,0,0,0,0,25,25,12,25,11,0,0,1,81,64,15,25,11,0,0,1,text
65,22,1,0,0,0,0,0,14,29,25,7,10,1,2,1,79,51,26,7,10,1,2,1,25,6,11,1,0,0,0,0,1,3,7,14,11,7,1,0,26,9,18,15,11,7,1,0,78,19,0,0,0,0,0,0,9,22,22,25,19,1,0,0,87,41,22,25,19,1,0,0,81,18,0,0,0,0,0,0,12,20,15,41,11,0,1,0,93,38,15,41,11,0,1,0,text
41,4,0,0,0,0,0,0,0,8,4,9,20,3,1,1,41,12,4,9,20,3,1,1,8,11,1,1,0,0,0,0,0,0,8,3,5,1,4,1,8,11,9,4,5,1,4,1,41,4,0,0,0,0,0,0,1,3,12,12,13,3,1,1,42,7,12,12,13,3,1,1,41,4,0,0,0,0,0,0,0,4,9,12,15,2,3,1,41,8,9,12,15,2,3,1,math
38,10,0,0,0,0,0,0,5,5,14,6,13,2,4,0,43,15,14,6,13,2,4,0,16,8,5,0,0,0,0,0,0,5,5,4,10,3,2,1,16,13,10,4,10,3,2,1,42,8,0,0,0,0,0,0,1,5,9,22,6,3,5,0,43,13,9,22,6,3,5,0,48,5,0,0,0,0,0,0,5,7,6,14,15,4,3,0,53,12,6,14,15,4,3,0,math
5,51,15,6,1,0,0,0,4,11,21,39,4,0,0,0,9,62,36,45,5,0,0,0,6,10,20,11,3,0,0,0,3,7,8,15,17,0,0,1,9,17,28,26,20,0,0,1,31,50,27,2,0,0,0,0,5,21,46,36,3,0,0,0,36,71,73,38,3,0,0,0,10,43,32,2,0,0,0,0,6,12,33,25,11,1,0,0,16,55,65,27,11,1,0,0,text
35,3,1,0,0,0,0,0,5,6,5,8,11,2,1,2,40,9,6,8,11,2,1,2,20,5,2,0,0,0,0,0,3,2,3,4,8,5,2,1,23,7,5,4,8,5,2,1,39,3,0,0,0,0,0,0,2,5,8,2,17,7,2,0,41,8,8,2,17,7,2,0,42,1,0,0,0,0,0,0,5,8,2,9,13,3,3,1,47,9,2,9,13,3,3,1,math
61,30,5,1,0,0,0,0,29,30,24,3,6,2,4,0,90,60,29,4,6,2,4,0,58,28,6,0,0,0,0,0,12,11,30,23,16,1,0,0,70,39,36,23,16,1,0,0,97,23,3,0,0,0,0,0,18,13,49,35,9,0,0,0,115,36,52,35,9,0,0,0,96,28,0,0,0,0,0,0,25,10,55,26,8,0,1,0,121,38,55,26,8,0,1,0,text
42,22,3,0,0,0,0,0,14,18,14,5,14,2,0,1,56,40,17,5,14,2,0,1,28,5,9,1,0,0,0,0,5,6,6,3,18,3,3,0,33,11,15,4,18,3,3,0,55,19,1,0,0,0,0,0,8,14,22,8,21,2,0,1,63,33,23,8,21,2,0,1,55,19,0,0,0,0,0,0,10,14,10,26,13,1,0,1,65,33,10,26,13,1,0,1,text
64,30,5,0,0,0,0,0,40,21,14,12,9,2,1,1,104,51,19,12,9,2,1,1,32,22,9,3,0,0,0,0,4,13,10,18,18,4,0,0,36,35,19,21,18,4,0,0,83,28,2,0,0,0,0,0,24,22,24,25,19,0,0,0,107,50,26,25,19,0,0,0,79,29,2,0,0,0,0,0,24,21,17,39,9,0,1,0,103,50,19,39,9,0,1,0,text
30,4,0,0,0,0,0,0,2,10,0,0,19,2,0,2,32,14,0,0,19,2,0,2,3,4,3,1,0,0,0,0,0,2,1,4,2,1,1,1,3,6,4,5,2,1,1,1,36,1,0,0,0,0,0,0,1,9,6,7,9,1,2,3,37,10,6,7,9,1,2,3,38,0,0,0,0,0,0,0,0,12,3,8,10,4,0,2,38,12,3,8,10,4,0,2,math
88,17,0,0,0,0,0,0,14,38,17,29,5,1,1,1,102,55,17,29,5,1,1,1,19,12,2,7,0,0,0,0,1,3,9,8,10,7,3,0,20,15,11,15,10,7,3,0,91,17,0,0,0,0,0,0,14,23,30,30,11,0,1,0,105,40,30,30,11,0,1,0,89,18,0,0,0,0,0,0,10,31,23,27,14,3,0,0,99,49,23,27,14,3,0,0,text
75,28,7,0,0,0,0,0,23,30,25,23,9,0,0,1,98,58,32,23,9,0,0,1,9,21,4,5,2,0,0,0,1,4,9,5,18,3,2,0,10,25,13,10,20,3,2,0,85,26,6,0,0,0,0,0,24,31,39,12,10,1,0,1,109,57,45,12,10,1,0,1,71,35,4,0,0,0,0,0,13,29,31,22,16,0,0,0,84,64,35,22,16,0,0,0,text
71,23,9,0,0,0,0,0,38,25,15,13,7,4,2,0,109,48,24,13,7,4,2,0,72,20,10,0,0,0,0,0,14,20,29,26,12,2,0,0,86,40,39,26,12,2,0,0,97,28,1,0,0,0,0,0,21,17,49,29,10,1,0,0,118,45,50,29,10,1,0,0,101,29,0,0,0,0,0,0,26,11,62,21,10,1,0,0,127,40,62,21,10,1,0,0,text
105,28,9,0,0,0,0,0,62,41,24,7,5,2,1,1,167,69,33,7,5,2,1,1,41,18,15,5,0,0,0,0,7,10,27,24,8,4,0,0,48,28,42,29,8,4,0,0,118,35,4,0,0,0,0,0,50,25,43,34,6,0,0,0,168,60,47,34,6,0,0,0,118,35,3,0,0,0,0,0,55,31,27,34,10,0,0,0,173,66,30,34,10,0,0,0,text
34,7,0,0,0,0,0,0,2,6,11,10,8,1,2,2,36,13,11,10,8,1,2,2,19,7,3,0,0,0,0,0,6,2,1,1,9,6,4,1,25,9,4,1,9,6,4,1,39,5,0,0,0,0,0,0,2,9,11,6,13,1,2,1,41,14,11,6,13,1,2,1,37,6,0,0,0,0,0,0,2,5,3,6,23,4,0,1,39,11,3,6,23,4,0,1,math
